VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspended To Memory,Suspend time,Suspend Interval,Creation date,Change Version,CPUs,Overall Cpu Readiness,Memory,Active Memory,NICs,Disks,Total disk capacity MiB,Fixed Passthru HotPlug,min Required EVC Mode Key,Latency Sensitivity,Op Notification Timeout,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder ID,Folder,vApp,DAS protection,FT State,FT Role,FT Latency,FT Bandwidth,FT Sec. Latency,Vm Failover In Progress,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Reboot PowerOff,EFI Secure boot,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Backup status,ClusterInvariantVMMId,Last backup,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,Customization Info,Guest Detailed Data,VM ID,SMBIOS UUID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID
VM Network,poweredOn,False,,,,connected,running,,False,2025-11-11T15:09:42.998109+00:00,,,0,2025-02-06 14:08:22.476063+00:00,2025-12-23T20:01:53.379084Z,4,,16384,491,1,10,742449,,,,,,,10.78.78.151,VM Network,,,,,,,,,,Resources,group-v4,vm,,,notConfigured,,,,,,1275792,558944,542457,,,,,,,0,10000,False,False,False,False,bios,vmx-14,,,,[FS1-P-ESX-VM-03] P-ACR-CLOUD-01/P-ACR-CLOUD-01.vmx,[FS1-P-ESX-VM-03] P-ACR-CLOUD-01/,[FS1-P-ESX-VM-03] P-ACR-CLOUD-01/,[FS1-P-ESX-VM-03] P-ACR-CLOUD-01/,{AB53A0F1-AD54-480f-80BB-FC72DC41DF53},,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Other 3.x Linux (64-bit),,,,vm-8048,4206c5b4-1050-5bd3-eff1-ef242347f64e,4206c5b4-1050-5bd3-eff1-ef242347f64e,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5006bc99-81b4-e948-4454-e98ee1fe1221
dvportgroup-1651,poweredOn,False,,,,connected,running,,False,2025-11-04T04:32:41.998109+00:00,,,0,2024-01-11 20:31:09.412565+00:00,2025-11-03T17:32:33.688543Z,2,,2048,20,1,1,40960,,,,,,,172.21.75.114,dvportgroup-1651,,,,,,,,,,Resources,group-v23,SEGURIDAD-VM-PRODUCCION,,,notConfigured,,,,,,84052,45332,43200,,,,,,,0,10000,False,False,False,False,bios,vmx-21,,,,[FS1-P-ESX-VM-06] P-EXPEDITION-PA-01/P-EXPEDITION-PA-01.vmx,[FS1-P-ESX-VM-06] P-EXPEDITION-PA-01/,[FS1-P-ESX-VM-06] P-EXPEDITION-PA-01/,[FS1-P-ESX-VM-06] P-EXPEDITION-PA-01/,"ExpeditionVM 1.1.6
Created by Tobias Rice
Last update: 2.22.2019
CLI user: expedition / paloalto
WebUI user: admin / paloalto
192.168.55.134",,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Ubuntu Linux (64-bit),,,,vm-8033,4234070f-57ab-c9e6-591a-1705978685e0,4234070f-57ab-c9e6-591a-1705978685e0,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5034741d-9f05-91c6-5d17-1b74d7a9238f
dvportgroup-1650,poweredOn,False,,,,connected,running,,False,2025-11-04T04:40:27.998109+00:00,,,0,2023-01-13 23:10:12.074142+00:00,2025-12-15T20:36:19.221968Z,12,,12288,614,1,1,112647,,,,,,,172.21.74.254,dvportgroup-1650,,,,,,,,,,Resources,group-v23,SEGURIDAD-VM-PRODUCCION,,,notConfigured,,,,,,125190,29400,16858,,,,,,,0,10000,False,False,False,False,bios,vmx-13,,,,[FS1-P-ESX-VM-03] P-ZB-HAPROXY-01/P-ZB-HAPROXY-01.vmx,[FS1-P-ESX-VM-03] P-ZB-HAPROXY-01/,[FS1-P-ESX-VM-03] P-ZB-HAPROXY-01/,[FS1-P-ESX-VM-03] P-ZB-HAPROXY-01/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Other 2.6.x Linux (64-bit),,,,vm-564,42341278-2245-a04c-40a3-650f2c714b75,42341278-2245-a04c-40a3-650f2c714b75,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50344779-d224-935b-456f-05933a56fd07
dvportgroup-1648,poweredOn,False,,,,connected,running,,False,2025-11-04T04:33:26.998109+00:00,,,0,2023-01-18 15:54:07.515613+00:00,2025-12-07T06:31:05.569472Z,6,,12288,122,2,1,57344,,,,,,,172.21.75.213,dvportgroup-1651,dvportgroup-1648,,,,,,,,,Resources,group-v23,SEGURIDAD-VM-PRODUCCION,,,notConfigured,,,,,,127068,103302,90922,,,,,,,0,10000,False,False,False,False,bios,vmx-21,,,,[FS1-P-ESX-VM-04] P-QUALYS-SCAN-01/P-QUALYS-SCAN-01.vmx,[FS1-P-ESX-VM-04] P-QUALYS-SCAN-01/,[FS1-P-ESX-VM-04] P-QUALYS-SCAN-01/,[FS1-P-ESX-VM-04] P-QUALYS-SCAN-01/,"Qualys Virtual Scanner Appliance, build:qVSA-2.7.45-2",,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Red Hat Enterprise Linux 6 (32-bit),,,,vm-8046,423471bc-7dd2-87dc-bbd1-c1935545626b,423471bc-7dd2-87dc-bbd1-c1935545626b,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50340415-b437-d1b4-4697-13f6d9f0364f
VM Network,poweredOn,False,,,,connected,running,,False,2025-11-04T04:43:40.998109+00:00,,,0,2025-06-19 17:31:45.002191+00:00,2025-06-20T16:57:08.290113Z,2,,5632,619,3,1,61440,,,,,,,127.131.1.1,VM Network,VM Network,VM Network,,,,,,,,Resources,group-v23,SEGURIDAD-VM-PRODUCCION,,,notConfigured,,,,,,67154,67154,61440,,,,,,,0,10000,False,False,False,False,bios,vmx-10,,,,[FS1-P-ESX-VM-04] PA-VM-ESX-10/PA-VM-ESX-10.vmx,[FS1-P-ESX-VM-04] PA-VM-ESX-10/,[FS1-P-ESX-VM-04] PA-VM-ESX-10/,[FS1-P-ESX-VM-04] PA-VM-ESX-10/,PA-VM-10.2.9,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,CentOS 4/5/6/7 (64-bit),,,,vm-12212,42064c6b-c0ab-acbc-6f71-181092a0f0f8,42064c6b-c0ab-acbc-6f71-181092a0f0f8,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5006e7aa-06ac-a90c-e480-c99062c527c6
dvportgroup-1644,poweredOn,False,,,,connected,running,,False,2025-11-04T05:04:30.998109+00:00,,,0,2023-04-13 20:18:49.045431+00:00,2025-12-20T00:05:50.791936Z,8,,12288,737,1,2,368654,,,,,,,172.21.79.15,dvportgroup-1644,,,,,,,,,,Resources,group-v4,vm,,,notConfigured,,,,,,520286,168552,106989,,,,,,,0,10000,False,False,False,False,bios,vmx-21,,,,[FS1-P-ESX-VM-01] P-CUSTOM-OLNX-01/P-CUSTOM-OLNX-01.vmx,[FS1-P-ESX-VM-01] P-CUSTOM-OLNX-01/,[FS1-P-ESX-VM-01] P-CUSTOM-OLNX-01/,[FS1-P-ESX-VM-01] P-CUSTOM-OLNX-01/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Other 2.6.x Linux (64-bit),,,,vm-476,42348b7a-bdf3-9b98-31f3-c5d16591d47d,42348b7a-bdf3-9b98-31f3-c5d16591d47d,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50340f89-beef-1698-588c-fcdbb59b7dcc
dvportgroup-1650,poweredOn,False,,,,connected,running,,False,2025-11-04T04:35:37.998109+00:00,,,0,2023-01-13 22:59:27.221511+00:00,2025-12-15T20:36:23.951702Z,16,,40960,819,1,4,1085454,,,,,,,172.21.74.248,dvportgroup-1650,,,,,,,,,,Resources,group-v23,SEGURIDAD-VM-PRODUCCION,,,notConfigured,,,,,,2209157,1747727,1706655,,,,,,,0,10000,False,False,False,False,efi,vmx-21,,,,[FS1-P-ESX-VM-07] P-ZB-DB-01/P-ZB-DB-01.vmx,[FS1-P-ESX-VM-07] P-ZB-DB-01/,[FS1-P-ESX-VM-07] P-ZB-DB-01/,[FS1-P-ESX-VM-07] P-ZB-DB-01/,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,Other 2.6.x Linux (64-bit),,,,vm-556,4234bbda-abfc-8e1a-2a92-d8b5d190b059,4234bbda-abfc-8e1a-2a92-d8b5d190b059,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,503444f7-8197-4da3-8c2e-b9d6f08d65bb
S2-SRV-3075,poweredOn,False,,,,connected,running,,False,2025-11-04T04:55:40.996914+00:00,,,0,2025-09-05 13:39:48.951138+00:00,2025-10-03T14:59:16.6651Z,8,,24576,4915,1,1,153600,,,,,,,172.21.75.5,S2-SRV-3075,,,,,,,,,,Resources,group-v24,SEGURIDAD-VM-SANDBOX,,,notConfigured,,,,,,178278,178278,153600,,,,,,,0,10000,False,False,False,True,efi,vmx-21,,,,[FS1-S-ESX-VM-02] S2-P-AD-DS-04/S2-P-AD-DS-04.vmx,[FS1-S-ESX-VM-02] S2-P-AD-DS-04/,[FS1-S-ESX-VM-02] S2-P-AD-DS-04/,[FS1-S-ESX-VM-02] S2-P-AD-DS-04/,,,,,USFQ,USFQ-SANDBOX,s-esx-01.usfq.edu.ec,Microsoft Windows Server 2019 (64-bit),,,,vm-14176,4206503f-0c95-1eec-0dff-9b55e758e56e,4206503f-0c95-1eec-0dff-9b55e758e56e,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50066faf-986a-b9ea-3e04-fdfd575c8a2e
S2-SRV-3074,poweredOff,False,,,,connected,notRunning,,False,,,,0,2023-11-14 19:43:55.685033+00:00,2025-11-25T15:29:22.927663Z,4,,12288,0,1,2,573470,,,,,,,,S2-SRV-3074,,,,,,,,,,Resources,group-v24,SEGURIDAD-VM-SANDBOX,,,notConfigured,,,,,,586370,522677,522340,,,,,,,0,10000,False,False,False,False,efi,vmx-18,,,,[FS-S-ESX-VM-01] S2-P-ZB-DB-01/S2-P-ZB-DB-01.vmx,[FS-S-ESX-VM-01] S2-P-ZB-DB-01/,[FS-S-ESX-VM-01] S2-P-ZB-DB-01/,[FS-S-ESX-VM-01] S2-P-ZB-DB-01/,,,,,USFQ,USFQ-SANDBOX,s-esx-01.usfq.edu.ec,Other 2.6.x Linux (64-bit),,,,vm-12158,4234a870-6ce3-faf3-1999-dadc95db8766,4234a870-6ce3-faf3-1999-dadc95db8766,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50343f37-219b-86fb-6b9a-531aa52f3367
S2-SRV-3074,poweredOff,False,,,,connected,notRunning,,False,,,,0,2023-11-14 15:47:41.432938+00:00,2025-11-25T15:29:23.215626Z,4,,16384,0,1,1,81935,,,,,,,,S2-SRV-3074,,,,,,,,,,Resources,group-v24,SEGURIDAD-VM-SANDBOX,,,notConfigured,,,,,,98595,25564,25562,,,,,,,0,10000,False,False,False,False,efi,vmx-17,,,,[FS1-S-ESX-VM-02] S2-P-ZB-FE-01-S/S2-P-ZB-FE-01-S.vmx,[FS1-S-ESX-VM-02] S2-P-ZB-FE-01-S/,[FS1-S-ESX-VM-02] S2-P-ZB-FE-01-S/,[FS1-S-ESX-VM-02] S2-P-ZB-FE-01-S/,,,,,USFQ,USFQ-SANDBOX,s-esx-01.usfq.edu.ec,Other 2.6.x Linux (64-bit),,,,vm-12162,42344a12-13b6-633c-ac07-b36da50ad983,42344a12-13b6-633c-ac07-b36da50ad983,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50343430-814f-0420-dd56-177bde36ad1f
VM Network,poweredOn,False,,,,connected,running,,False,2025-11-28T15:13:03.996914+00:00,,,0,2025-03-15 11:24:58.721098+00:00,2025-06-25T07:52:08.855661Z,4,,16384,163,1,3,25600,,,,,,,10.78.78.171,VM Network,,,,,,,,,,Resources,group-v4,vm,,,notConfigured,,,,,,84060,64014,31154,,,,,,,0,10000,False,False,False,False,bios,vmx-14,,,,[FS-S-ESX-VM-01] S-ACR-CLOUD-01_1/S-ACR-CLOUD-01.vmx,[FS-S-ESX-VM-01] S-ACR-CLOUD-01_1/,[FS-S-ESX-VM-01] S-ACR-CLOUD-01_1/,[FS-S-ESX-VM-01] S-ACR-CLOUD-01_1/,{AB53A0F1-AD54-480f-80BB-FC72DC41DF53},,,,USFQ,USFQ-SANDBOX,s-esx-01.usfq.edu.ec,Other 3.x Linux (64-bit),,,,vm-8315,42064c88-55df-28bb-f60c-e3eded223aaf,42064c88-55df-28bb-f60c-e3eded223aaf,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5006f51c-904e-82f2-ffa0-baa8d1e97a37
VM Network,poweredOn,False,,,,connected,running,,False,2025-10-03T12:46:44.996914+00:00,,,0,2024-02-09 20:19:51.042178+00:00,2025-06-25T07:52:08.706281Z,2,,8192,81,2,1,51200,,,,,,,10.78.78.36,TRUNK,VM Network,,,,,,,,,Resources,group-v4,vm,,,notConfigured,,,,,,59476,59476,51200,,,,,,,0,10000,False,False,False,True,efi,vmx-19,,,,[FS1-S-ESX-VM-02] S3-LNX-ROUTER-01/S3-LNX-ROUTER-01.vmx,[FS1-S-ESX-VM-02] S3-LNX-ROUTER-01/,[FS1-S-ESX-VM-02] S3-LNX-ROUTER-01/,[FS1-S-ESX-VM-02] S3-LNX-ROUTER-01/,,,,,USFQ,USFQ-SANDBOX,s-esx-01.usfq.edu.ec,Oracle Linux 8 (64-bit),,,,vm-9998,42345e70-6ad5-d926-7aa6-0646dbbd3ec7,42345e70-6ad5-d926-7aa6-0646dbbd3ec7,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5034d1cb-390c-6126-e1a9-2ceb493e40e7
S3-VLAN-4066,poweredOn,False,,,,connected,running,,False,2025-09-05T13:17:26.996914+00:00,,,0,2024-01-30 14:38:56.702391+00:00,2025-06-25T07:52:08.764693Z,2,,5632,394,5,1,61440,,,,,,,10.78.78.34,VM Network,V-PUBLIC-190,S3-VLAN-4051,S-CAMPUS-21,,,,,,,Resources,group-v26,Discovered virtual machine,,,notConfigured,,,,,,67155,67155,61440,,,,,,,0,10000,False,False,False,False,bios,vmx-10,,,,[FS1-S-ESX-VM-02] S3-PA-02/S3-PA-02.vmx,[FS1-S-ESX-VM-02] S3-PA-02/,[FS1-S-ESX-VM-02] S3-PA-02/,[FS1-S-ESX-VM-02] S3-PA-02/,PA-VM-10.1.9,,,,USFQ,USFQ-SANDBOX,s-esx-01.usfq.edu.ec,CentOS 4/5/6/7 (64-bit),,,,vm-8014,423463e2-bebd-92d2-4d00-7be04ebac9fb,423463e2-bebd-92d2-4d00-7be04ebac9fb,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5034a2d8-e60f-c1c7-121e-d417c79749eb
TRUNK,poweredOff,False,,,,connected,notRunning,,False,,,,0,2024-01-31 15:14:58.947761+00:00,2025-11-25T15:29:22.927678Z,2,,5632,0,5,1,61440,,,,,,,,VM Network,S-PUBLIC-208,S-VLAN-2010,S-VLAN-2075,,,,,,,Resources,group-v4,vm,,,notConfigured,,,,,,67294,61441,61440,,,,,,,0,10000,False,False,False,False,bios,vmx-10,,,,[FS-S-ESX-VM-01] S1-P-PA-02/S1-P-PA-02.vmx,[FS-S-ESX-VM-01] S1-P-PA-02/,[FS-S-ESX-VM-01] S1-P-PA-02/,[FS-S-ESX-VM-01] S1-P-PA-02/,PA-VM-10.1.9,,,,USFQ,USFQ-SANDBOX,s-esx-01.usfq.edu.ec,CentOS 4/5/6/7 (64-bit),,,,vm-11132,423425bb-8c88-9693-be1d-f035ab61a941,423425bb-8c88-9693-be1d-f035ab61a941,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5034951a-7957-5e93-d3ba-03a6ec5b1159
TRUNK,poweredOn,False,,,,connected,running,,False,2025-07-29T11:06:32.996914+00:00,,,0,2023-12-06 17:52:46.072967+00:00,2025-09-23T13:16:54.517948Z,6,,24576,11550,6,1,61440,,,,,,,10.78.78.33,VM Network,V-PUBLIC-190,S2-VLAN-3010,S-CAMPUS-21,,,,,,,Resources,group-v26,Discovered virtual machine,,,notConfigured,,,,,,86107,86107,61440,,,,,,,0,10000,False,False,False,False,bios,vmx-10,,,,[FS-S-ESX-VM-01] S2-PA-01/S2-PA-01.vmx,[FS-S-ESX-VM-01] S2-PA-01/,[FS-S-ESX-VM-01] S2-PA-01/,[FS-S-ESX-VM-01] S2-PA-01/,PA-VM-10.1.9,,,,USFQ,USFQ-SANDBOX,s-esx-01.usfq.edu.ec,CentOS 4/5/6/7 (64-bit),,,,vm-8008,4234b07f-393b-06f3-7085-0d58c9cc2213,4234b07f-393b-06f3-7085-0d58c9cc2213,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50347d64-8174-5c71-e177-fd2547d1e916
S3-SRV-4074,poweredOn,False,,,,connected,notRunning,,False,2025-11-04T05:42:25.996914+00:00,,,0,2024-08-22 14:22:07.843495+00:00,2025-10-03T13:16:29.527507Z,2,,4096,368,1,1,92160,,,,,,,,S3-SRV-4074,,,,,,,,,,Resources,group-v24,SEGURIDAD-VM-SANDBOX,,,notConfigured,,,,,,96340,96340,92160,,,,,,,0,10000,False,False,False,True,efi,vmx-19,,,,[FS1-S-ESX-VM-02] S-WIN-TEST/S-WIN-TEST.vmx,[FS1-S-ESX-VM-02] S-WIN-TEST/,[FS1-S-ESX-VM-02] S-WIN-TEST/,[FS1-S-ESX-VM-02] S-WIN-TEST/,,,,,USFQ,USFQ-SANDBOX,s-esx-01.usfq.edu.ec,Microsoft Windows Server 2019 (64-bit),,,,vm-10024,4206cd4a-e5d9-65a2-6e73-a50038b7742b,4206cd4a-e5d9-65a2-6e73-a50038b7742b,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50065cda-2b7d-79e1-8044-1baacdd0daa6
VM Network,poweredOn,False,,,,connected,running,,False,2025-09-22T14:33:17.996914+00:00,,,0,2024-02-09 20:10:53.414174+00:00,2025-09-23T14:01:31.645317Z,2,,8192,81,2,1,51200,,,,,,,172.21.79.1,TRUNK,VM Network,,,,,,,,,Resources,group-v26,Discovered virtual machine,,,notConfigured,,,,,,59476,59476,51200,,,,,,,0,10000,False,False,False,True,efi,vmx-19,,,,[FS-S-ESX-VM-01] S2-LNX-ROUTER-01/S2-LNX-ROUTER-01.vmx,[FS-S-ESX-VM-01] S2-LNX-ROUTER-01/,[FS-S-ESX-VM-01] S2-LNX-ROUTER-01/,[FS-S-ESX-VM-01] S2-LNX-ROUTER-01/,,,,,USFQ,USFQ-SANDBOX,s-esx-01.usfq.edu.ec,Oracle Linux 8 (64-bit),,,,vm-8006,4234be14-2cfb-6c1b-878d-0dfa7ecf853e,4234be14-2cfb-6c1b-878d-0dfa7ecf853e,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50342f78-e984-c8f3-9c47-187faa5826ea
S3-CAMPUS-40,poweredOn,False,,,,connected,running,,False,2025-11-18T02:17:10.996914+00:00,,,0,2024-11-21 16:28:20.694297+00:00,2025-11-14T12:46:00.131766Z,10,,24576,16465,1,1,512000,,,,,,,172.21.40.2,S3-CAMPUS-40,,,,,,,,,,Resources,group-v26,Discovered virtual machine,,,notConfigured,,,,,,536676,536676,512000,,,,,,,0,10000,False,False,False,False,efi,vmx-21,,,,[FS1-S-ESX-VM-02] T-EVE-01/T-EVE-01.vmx,[FS1-S-ESX-VM-02] T-EVE-01/,[FS1-S-ESX-VM-02] T-EVE-01/,[FS1-S-ESX-VM-02] T-EVE-01/,,,,,USFQ,USFQ-SANDBOX,s-esx-01.usfq.edu.ec,Ubuntu Linux (64-bit),,,,vm-8005,4206e282-b4f3-c19f-25db-6dee371c57db,4206e282-b4f3-c19f-25db-6dee371c57db,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50061009-97f5-2696-1255-a7c4a308017b
S3-SRV-4085,poweredOff,False,,,,connected,notRunning,,False,,,,0,2025-04-17 14:46:27.107100+00:00,2025-11-25T15:29:18.082947Z,12,,24576,0,1,1,112647,,,,,,,,S3-SRV-4085,,,,,,,,,,Resources,group-v24,SEGURIDAD-VM-SANDBOX,,,notConfigured,,,,,,138488,104880,104880,,,,,,,0,10000,False,False,False,False,bios,vmx-13,,,,[FS-S-ESX-VM-01] P-NG-01_1/P-NG-01_1.vmx,[FS-S-ESX-VM-01] P-NG-01_1/,[FS-S-ESX-VM-01] P-NG-01_1/,[FS-S-ESX-VM-01] P-NG-01_1/,,,,,USFQ,USFQ-SANDBOX,s-esx-02.usfq.edu.ec,Other 2.6.x Linux (64-bit),,,,vm-9322,4206cec7-bd94-7db0-bb7f-2fa3bd9300e1,4206cec7-bd94-7db0-bb7f-2fa3bd9300e1,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,50061a44-9525-74bb-1c3c-53d9ecbf9fea
V-SRV-64,poweredOn,False,,,,connected,running,,False,2025-11-21T04:19:47+00:00,,,0,2025-11-20 20:06:22.633406+00:00,2025-12-02T14:38:45.482221Z,4,,8192,1802,1,1,307207,,,,,,,172.21.64.156,V-SRV-64,,,,,,,,,,Resources,group-v25,SEGURIDAD-VM-TEST,,,notConfigured,,,,,,315486,56729,48451,,,,,,,0,10000,False,False,False,False,bios,vmx-21,,,,[FS1-T-ESX-VM-03] T-GITLAB-OLNX-01/T-GITLAB-OLNX-01.vmx,[FS1-T-ESX-VM-03] T-GITLAB-OLNX-01/,[FS1-T-ESX-VM-03] T-GITLAB-OLNX-01/,[FS1-T-ESX-VM-03] T-GITLAB-OLNX-01/,,,,,USFQ,USFQ-TEST,t-esx-02.usfq.edu.ec,CentOS 4/5 (64-bit),,,,vm-16030,4206e4c8-7878-da40-7271-dc6879e2fd4d,4206e4c8-7878-da40-7271-dc6879e2fd4d,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,500662eb-9eb5-41dc-76d4-ee6243a492da
V-SRV-BAN-85,poweredOn,False,,,,connected,running,,False,2025-11-04T06:14:49+00:00,,,0,2024-03-11 21:22:02.974533+00:00,2025-12-06T06:13:46.806954Z,4,,16384,819,1,3,204800,,,,,,,172.21.85.34,V-SRV-BAN-85,,,,,,,,,,Resources,group-v26,Discovered virtual machine,,,notConfigured,,,,,,442465,259144,226279,,,,,,,0,10000,False,False,False,True,efi,vmx-21,,,,[FS1-T-ESX-VM-01] T-BAN-APP-04/T-BAN-APP-04.vmx,[FS1-T-ESX-VM-01] T-BAN-APP-04/,[FS1-T-ESX-VM-01] T-BAN-APP-04/,[FS1-T-ESX-VM-01] T-BAN-APP-04/,,,,,USFQ,USFQ-TEST,t-esx-02.usfq.edu.ec,Oracle Linux 8 (64-bit),,,,vm-202,42349488-4481-dbac-5e3d-e87c86691cc6,42349488-4481-dbac-5e3d-e87c86691cc6,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,503427f1-b8a7-9aae-0583-bb148538b982
VM Network,poweredOn,False,,,,connected,running,,False,2025-11-28T14:59:26+00:00,,,0,2025-03-20 13:58:34.008825+00:00,2025-12-20T05:04:20.461502Z,4,,16384,163,1,3,25600,,,,,,,10.78.78.161,VM Network,,,,,,,,,,Resources,group-v4,vm,,,notConfigured,,,,,,42084,42084,25600,,,,,,,0,10000,False,False,False,False,bios,vmx-14,,,,[FS1-T-ESX-VM-03] T-ACR-CLOUD-01/T-ACR-CLOUD-01.vmx,[FS1-T-ESX-VM-03] T-ACR-CLOUD-01/,[FS1-T-ESX-VM-03] T-ACR-CLOUD-01/,[FS1-T-ESX-VM-03] T-ACR-CLOUD-01/,{AB53A0F1-AD54-480f-80BB-FC72DC41DF53},,,,USFQ,USFQ-TEST,t-esx-02.usfq.edu.ec,Other 3.x Linux (64-bit),,,,vm-8419,42062078-590a-280b-abf3-a48435da443b,42062078-590a-280b-abf3-a48435da443b,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5006e103-246a-89bd-dd84-f3b56a579f69
V-SRV-BAN-85,poweredOn,False,,,,connected,running,,False,2025-11-04T06:15:03+00:00,,,0,2024-04-16 14:26:34.977547+00:00,2025-12-06T06:17:21.47485Z,4,,16384,163,1,3,204800,,,,,,,172.21.85.40,V-SRV-BAN-85,,,,,,,,,,Resources,group-v26,Discovered virtual machine,,,notConfigured,,,,,,468487,268317,219059,,,,,,,0,10000,False,False,False,True,efi,vmx-21,,,,[FS1-T-ESX-VM-01] T-BAN-BEPBRIM-01/T-BAN-BEPBRIM-01.vmx,[FS1-T-ESX-VM-01] T-BAN-BEPBRIM-01/,[FS1-T-ESX-VM-01] T-BAN-BEPBRIM-01/,[FS1-T-ESX-VM-01] T-BAN-BEPBRIM-01/,,,,,USFQ,USFQ-TEST,t-esx-02.usfq.edu.ec,Oracle Linux 8 (64-bit),,,,vm-208,42343e95-9a7a-9d8e-868e-9f5ca1021b56,42343e95-9a7a-9d8e-868e-9f5ca1021b56,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5034e992-1a63-d1e9-aae0-65277acd1a6a
V-TEST-103,poweredOn,False,,,,connected,running,,False,2025-11-04T04:41:56+00:00,,,0,2025-05-06 13:44:17.599794+00:00,2025-05-23T19:26:54.378924Z,12,,18432,1105,5,2,419840,,,,,,,10.78.78.36,VM Network,V-PUBLIC-190,V-P2P-PA-1070,V-TEST-102,,,,,,,Resources,group-v25,SEGURIDAD-VM-TEST,,,notConfigured,,,,,,438374,438374,419840,,,,,,,0,10000,False,False,False,False,bios,vmx-15,,,,[FS1-T-ESX-VM-03] T-VM-PA-01/T-VM-PA-01.vmx,[FS1-T-ESX-VM-03] T-VM-PA-01/,[FS1-T-ESX-VM-03] T-VM-PA-01/,[FS1-T-ESX-VM-03] T-VM-PA-01/,PA-VM-11.1.6,,,,USFQ,USFQ-TEST,t-esx-02.usfq.edu.ec,CentOS 4/5 (64-bit),,,,vm-9868,420681e1-5bec-416e-e425-eb04d3fa5898,420681e1-5bec-416e-e425-eb04d3fa5898,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5006fb88-602e-6a57-67d0-ea152590b7b8
V-HUBI-JAIL-79,poweredOn,False,,,,connected,running,,False,2025-11-04T06:00:38+00:00,,,0,2023-03-06 15:30:00.760717+00:00,2025-12-17T04:03:06.739253Z,8,,12288,983,1,2,368654,,,,,,,172.21.79.3,V-HUBI-JAIL-79,,,,,,,,,,Resources,group-v26,Discovered virtual machine,,,notConfigured,,,,,,484603,131842,82573,,,,,,,0,10000,False,False,False,False,bios,vmx-21,,,,[FS1-T-ESX-VM-01] D-CUSTOM-01/D-CUSTOM-01.vmx,[FS1-T-ESX-VM-01] D-CUSTOM-01/,[FS1-T-ESX-VM-01] D-CUSTOM-01/,[FS1-T-ESX-VM-01] D-CUSTOM-01/,,,,,USFQ,USFQ-TEST,t-esx-02.usfq.edu.ec,Other 2.6.x Linux (64-bit),,,,vm-218,423471f1-2494-7dba-d451-29b8470720c5,423471f1-2494-7dba-d451-29b8470720c5,VirtualCenter,8.0.2.0,https://p-vc-01.usfq.edu.ec,5034ec9f-fe95-9c95-240a-ac7c2a49b3a7
